id	parent	type	name	body	created_at	updated_at
326	26	1	31. AUA LO 2c: MSK – Normal – Physiology – Function – Skeletal Muscle – Force vs Velocity diagram - Power	{"blocks":[{"key":"qqp5","text":"During examination of a patient presenting with a muscle injury, a therapist in the Rehabilitation Medicine Department determines that the greatest power output was produced when moving a load of 35 kg. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bi9f3","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3nh6u","text":"Using the information in the graph below, what force is most likely to be the minimum isometric force or 1-repetition maximum load for this muscle?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"94ito","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6rj1v","text":" ","type":"atomic","depth":0,"inlineStyleRanges":[],"entityRanges":[{"offset":0,"length":1,"key":0}],"data":{}},{"key":"65q9d","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{"0":{"type":"IMAGE","mutability":"MUTABLE","data":{"src":"https://api.reel-lms.com/images/mG4mqfmJSGhuggIMD2UU.JPG","height":"auto","width":"auto"}}}}	2020-03-15 20:36:17	2020-03-24 21:36:14
327	26	1	32. AUA LO 2d: MSK – Normal – Physiology – Function – Skeletal Muscle – Tendons – Contractile Function	{"blocks":[{"key":"41eh5","text":"An athlete is diagnosed with tendonitis. He reports to his coach that the pain medications he is taking are highly effective and denies experiencing pain during training. However, the coach observes that the athlete’s skills have gotten worse and his muscles are easily fatigued.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7266n","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"anugp","text":"Which of the following best reflect how a tendon effects the energy cost of a muscle contraction?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"56o2r","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-15 20:40:22	2020-03-24 21:36:54
328	26	1	33. AUA LO 1n: MSK – Normal – Physiology – Function – Skeletal Muscle – Contraction & Relaxation - ATP & 2d: MSK – Normal – Physiology – Function – Skeletal Muscle – Tendons – Contractile Function	{"blocks":[{"key":"a0hhc","text":"A physical therapist is exercising a patient for rehabilitation of a tendinopathy. The therapist explains to the patient that the exercises he is having the patient perform require lengthening of the muscle while the sarcomeres are shortening and are effective for rehabilitating tendon injuries because they increase muscle strength by increasing active force with the smallest energy cost.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"akv7k","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"e5ups","text":"Exercises with what type of contraction produced the largest increases in active tension with the smallest increases in energy expenditure?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-15 20:43:02	2020-03-24 21:37:16
329	26	1	34. AUA LO 1n: MSK – Normal – Physiology – Function – Skeletal Muscle – Contraction & Relaxation - ATP & 2e: MSK – Normal – Physiology – Function –Muscle Fatigue – Intracellular Factors	{"blocks":[{"key":"9p7ju","text":"A person is exercising in the gym and finds that his weight-lifting performance is falling off with time. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3lnf6","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5nacd","text":"What physiological mechanism is likely to be responsible for this man’s drop- off in performance with time?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-15 20:46:26	2020-03-24 21:37:39
330	26	1	35. AUA LO 2f: MSK – Normal – Physiology – Function –Skeletal Muscle – Fiber Types - Fast-glycolytic, Fast-oxidative-glycolytic, & Slow-oxidative	{"blocks":[{"key":"2po43","text":"A 70-year-old overweight woman presents to her primary care physician with the chief complaint of lack of energy to perform routine everyday tasks. The physician times her walking down the hall in his office and finds that she fatigues easily. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3c7sp","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6nsq1","text":"A physician would perform measurements involving fatigue to differentiate which of the following conditions?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-15 20:48:54	2020-03-24 21:38:01
331	26	1	36. AUA LO 2g: MSK – Normal – Physiology – Function – Crossbridge – Parallel Myosin – Muscle Force & Speed – ATP use	{"blocks":[{"key":"4f404","text":"A team of athletes is told by their coach that stretching before competition is important to activate cross-bridges in muscles. The athletes are so enthusiastic about being competitive that they overstretch their muscles and their athletic performance is poorer than when they did not engage in pre-competition stretching. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"e11rl","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9cb2j","text":"What is the effect of increasing the cross-bridge attachment rate in skeletal muscles?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-15 20:51:16	2020-03-24 21:38:25
332	26	1	37. AUA LO 2i: MSK – Normal – Physiology – Function – Skeletal Muscle - Motor Unit – Recruitment	{"blocks":[{"key":"d5hi3","text":"A man with a musculoskeletal injury is undergoing rehabilitation at a local physical therapy clinic. The physical therapist tests the man’s muscle strength by giving him loads of different weights to lift.   ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"49u44","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3u1hm","text":"How does a muscle, with fixed sarcomere actin and myosin lengths and starting at the muscle’s normal resting length, increase active tension to move a larger load?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-15 20:53:57	2020-03-24 21:38:55
339	26	1	38. AUA LO 5b: MSK – Normal – Anatomy – Upper limb – Phalanges - Flexor digitorum profundus	{"blocks":[{"key":"6eem4","text":"As part of a physical examination to evaluate muscle function in the hand, a physician holds the proximal interphalangeal joint of his patient’s index ﬁnger in the extended position and instructs him to try to ﬂex the distal interphalangeal joint, as attached. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5l060","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"cplal","text":"The action of which of the following muscles is being tested?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-26 23:36:47	2020-03-26 23:36:47
340	26	1	39. AUA LO 5c: MSK – Normal – Anatomy – Upper limb – Scapula - Serratus anterior	{"blocks":[{"key":"3d0kk","text":"Following an axillary lymph node dissection, physical exam reveals that medial border and inferior angles of left scapula project posteriorly when the arm was carried forward in the sagittal plane, it became more prominent when the patient pushed with an outstretched arm against heavy resistance. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3cktb","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"d66u9","text":"Which of the following muscles was most likely denervated during the operation?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-26 23:39:46	2020-03-26 23:39:46
341	26	1	40. AUA LO 5c: MSK – Normal – Anatomy – Upper limb – Serratus anterior - Long thoracic nerve	{"blocks":[{"key":"4mi0l","text":"A 60-year-old woman diagnosed with breast cancer undergoes a left sided mastectomy. Postoperatively, she complains of shoulder pain and is unable to raise her hand above her head to brush her hair. On physical examination, when she pushes the upper limb against a wall, the medial border of the left scapula moves laterally and posteriorly away from the thoracic wall as shown in the picture. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"18s6h","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5hfkc","text":"Paralysis of which of the following muscles most likely explains her postoperative clinical picture?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-26 23:42:25	2020-03-26 23:42:25
342	26	1	41. AUA LO 5d: MSK – Normal – Anatomy – Upper limb – Rotator cuff - Supraspinatus	{"blocks":[{"key":"a9akf","text":"A 26-year-old man visits his physician with complaints of pain in his right shoulder that developed after playing baseball 1 week ago. On examination, the patient experiences sharp pain when the arm is abducted beyond 60 degrees. MRI scan of the shoulder reveals injury to the tendon of the rotator cuff. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"1qe4m","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bvtt0","text":"The tendon of which of the following muscles is most likely injured?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-26 23:45:13	2020-03-26 23:45:13
343	26	1	42. AUA LO 5h: MSK – Normal – Anatomy – Upper limb – Elbow – Humerus - Medial epicondyle - Superior ulnar collateral artery	{"blocks":[{"key":"7i31l","text":"A 26-year old man visits the doctor with complains of inability to hold the cigarette between his fingers. He also has a swelling under his right elbow. The patient gives a history of falling onto his elbow three days earlier. Examination revealed injury to neurovascular structures related posteriorly to the medial epicondyle of the humerus. An x-ray reveals fracture of medial epicondyle. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5fvo8","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"1pqda","text":"Which of the following vessels is most likely damaged in this condition?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-26 23:47:44	2020-03-26 23:47:44
344	26	1	43. AUA LO 5j: MSK – Normal – Anatomy – Upper limb – Lymphatic drainage	{"blocks":[{"key":"8dlm9","text":"When considering the therapeutic intervention for a 54-year-old female patient with cancer of the right breast, which of the following lymph nodes would her breast cancer most likely metastasize to?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-26 23:52:35	2020-03-26 23:52:35
345	26	1	44. AUA LO 6b: MSK – Normal – Anatomy – Upper limb – Elbow – Axillary nerve injury - Deltoid and Teres minor	{"blocks":[{"key":"58bah","text":"An examination of a 63-year-old male reveals fracture neck of Humerus with axillary nerve injury. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"d09dn","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bqnig","text":"Which of the following muscles are most likely to be affected with this nerve injury?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-26 23:54:58	2020-03-26 23:54:58
346	26	1	45. AUA LO 6b: MSK – Normal – Anatomy – Upper limb – Median nerve	{"blocks":[{"key":"b62ua","text":"A 50-year-old woman visits her physician with complaints of tingling and numbness along the lateral three fingers. On examination, the patient has wasting of the thenar muscles and is unable to touch the little finger with her thumb. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"68usl","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9rlaq","text":"Which of the following nerves is most likely injured?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-26 23:58:23	2020-03-26 23:58:23
347	26	1	46. AUA LO 6b & 6c: MSK – Normal – Anatomy – Upper limb – Brachial plexus - Upper trunk	{"blocks":[{"key":"fr90u","text":"A 54-year-old woman is brought to the emergency department with a complaint of severe pain in the right shoulder after a car accident. On physical examination, there is a deep wound above the clavicle. The wound is closed, and the patient is sent home with pain medication. One week later, she presents to the emergency department again complaining of hand weakness. She is unable to move her shoulder and the upper limb is adducted, internally rotated and forearm pronated. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3al0i","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"dnrds","text":"Which of the following parts of the brachial plexus is most likely injured?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-27 00:00:57	2020-03-27 00:00:57
348	26	1	47. AUA LO 6b, 6c & 6d: MSK – Normal – Anatomy – Upper limb - Biceps tendon reflex - Musculocutaneous	{"blocks":[{"key":"fc9uj","text":"During a routine neurological examination, the physician asks a senior resident to elicit a biceps tendon reflex on the patient by tapping briskly with a reflex hammer on the tendon.  The resident notes an involuntary contraction of the biceps (positive response). ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bm1p6","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"f65rd","text":"The positive reflex confirms the integrity of which of the following nerves?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-03-27 00:03:25	2020-03-27 00:03:25
