id	parent	body	feedback	right	created_at	updated_at
1452	294	Increase the load	{"blocks":[{"key":"5vq71","text":"Increase the load- This is not the correct answer.  ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":50,"style":"color-rgb(24,32,38)"},{"offset":0,"length":50,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":50,"style":"fontsize-14"},{"offset":0,"length":50,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:27:03	2020-03-24 20:27:03
1453	296	Active tension decreases during both isometric and isotonic contractions	{"blocks":[{"key":"115ce","text":"Active tension decreases during both isometric and isotonic contractions- This is not the correct answer.   ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"65o99","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:30:31	2020-03-24 20:30:31
1454	296	Active tension decreases during isometric and increases during isotonic contractions	{"blocks":[{"key":"6b04q","text":"Active tension decreases during isometric and increases during isotonic contractions- This is not the correct answer. ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":117,"style":"color-rgb(24,32,38)"},{"offset":0,"length":117,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":117,"style":"fontsize-14"},{"offset":0,"length":117,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:30:31	2020-03-24 20:30:31
1455	296	Active tension increases during both isometric and isotonic contractions	{"blocks":[{"key":"fnka1","text":"Active tension increases during both isometric and isotonic contractions- This is the correct answer. Active tension is the force for purposeful movement produced by the energy derived from actin-myosin ATPase (aka myosin ATPase) cross-bridge cycling. The difference between isometric and isotonic contractions is whether or not the length of muscle fibers are changing; isometric indicates no change and inability to overcome and move the load on the muscle; isotonic indicates that the muscle fibers are shortening and the load is overcome. During the movement of load, the active tension does not change (plateaus), thereby accounting for the nomenclature “isotonic”.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ap21i","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"4i200","text":"TAKEAWAY -Isometric and isotonic contractions are different only in the fact that the muscle fibers are, or are not, shortening to overcome and move the load.  During both isometric and isotonic contractions, sarcomeres are shortening to produce active tension due to cross-bridge cycling. One should therefore think of muscle contraction and sarcomere movement due to cross-bridge cycling as a state of biochemical activation, not as an observable gross movement of muscle and load.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"57gjt","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-03-24 20:30:31	2020-03-24 20:30:31
1456	296	Active tension increases during isometric and decreases during isotonic contractions	{"blocks":[{"key":"f6hcc","text":"Active tension increases during isometric and decreases during isotonic contractions- This is not the correct answer.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"brl6u","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"540u6","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:30:31	2020-03-24 20:30:31
1457	296	Active tension increases only during isotonic contractions	{"blocks":[{"key":"b1al3","text":"Active tension increases only during isotonic contractions- This is not the correct answer.","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":91,"style":"color-rgb(24,32,38)"},{"offset":0,"length":91,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":91,"style":"fontsize-14"},{"offset":0,"length":91,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"start"}},{"key":"eia2o","text":"\n ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}}],"entityMap":{}}	0	2020-03-24 20:30:31	2020-03-24 20:30:31
1458	297	A-band width decreases	{"blocks":[{"key":"5q5ig","text":"A-band width decreases- This is not the correct answer. A is labeling the A-band in the relaxed state, not the contracted state. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6p8ak","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:49:04	2020-03-24 20:49:04
1459	297	H-band width increases	{"blocks":[{"key":"1h8pc","text":"H-band width increases- This is not the correct answer. B is labeling the H-band in the contracted state but is incorrect because the width of the H-band decreases. ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":164,"style":"color-rgb(24,32,38)"},{"offset":0,"length":164,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":164,"style":"fontsize-14"},{"offset":0,"length":164,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:49:04	2020-03-24 20:49:04
1460	297	I-band width decreases	{"blocks":[{"key":"2935m","text":"I-band width decreases- This is the correct answer. The (isotropic) I-band is defined as that which contains only actin microfilaments. The actin filaments are attached to the Z-lines which are drawn closer together in the contracted state, thereby decreasing the width of the I-band.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"agbj9","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"5pkjc","text":"TAKEAWAY - The (anisotropic) A-band contains overlapping actin and myosin filaments. The length of the actin and myosin filaments do not change when the Z-lines are brought closer together during active force development. The myosin filaments do not move and only the actin filaments slide to decrease the width of the H-band space where only myosin is found. It is the thin actin filament that slides over the thick myosin filament when cross-bridges are made during the power stroke phase of active force development. When the Z-lines are drawn close together, the bands containing only the actin filaments decrease in width, and when there is maximal overlap, they disappear. The M-band of the sarcomere represents a site in the middle of the H-band where the heavy merromyosin heads containing actin-myosin ATPase activity on the thick myosin filaments responsible for cross-bridge-formation occur. The giant protein titin (connectin) connects the M-band of the myosin filaments to the Z-lines. The heavy merromyosin cross-bridges that are formed during active force development pull the actin filaments toward the center and when there is increased active tension, more cross-bridges are formed within the M-band but the M-band width does not change.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"evjc0","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-03-24 20:49:04	2020-03-24 20:49:04
1461	297	M-band width decreases	{"blocks":[{"key":"7rsjq","text":"M-band width decreases- This is not the correct answer. Although D is labeling the M-band in the contracted state, the M-band width does not change. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2e1bs","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7ip2b","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:49:04	2020-03-24 20:49:04
1466	299	Actin-myosin overlap is decreased	{"blocks":[{"key":"ef07c","text":"Actin-myosin overlap is decreased- This is the correct answer. The actin-myosin filament overlap is insufficient to permit cross-bridge formation and cycling.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7b9mf","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9er4u","text":"TAKEAWAY - Cross-bridge cycling is the generator of active force, which is the effective force for moving a load (purposeful movement). All the force is passive force, zero active force when a muscle is overstretched. Calcium release is increased by stretching of involuntary smooth and cardiac muscle fibers (myocytes) which do not required motor innervation to contract. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"agvjg","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-03-24 20:50:13	2020-03-24 20:50:13
1467	299	Actin-myosin overlap is increased	{"blocks":[{"key":"26pj8","text":"Actin-myosin overlap is increased- This is not the correct answer.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6majp","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"al0ui","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:50:13	2020-03-24 20:50:13
1468	299	Actin-myosin overlap is not affected	{"blocks":[{"key":"6u7oh","text":"Actin-myosin overlap is not affected- This is not the correct answer.","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":69,"style":"color-rgb(24,32,38)"},{"offset":0,"length":69,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":69,"style":"fontsize-14"},{"offset":0,"length":69,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"start"}},{"key":"p2s5","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}},{"key":"7cmvd","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}}],"entityMap":{}}	0	2020-03-24 20:50:13	2020-03-24 20:50:13
1469	299	Calcium release is decreased	{"blocks":[{"key":"d5tbf","text":"Calcium release is decreased- This is not the correct answer. Calcium release is not affected by stretching of skeletal muscle because it depends on excitation and depolarization by a motor neuron. ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":198,"style":"color-rgb(24,32,38)"},{"offset":0,"length":198,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":198,"style":"fontsize-14"},{"offset":0,"length":198,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"left"}},{"key":"9cctn","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}},{"key":"fjdn4","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"3epj8","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"ac4pk","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"kuit","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}},{"key":"a4mim","text":"  ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}}],"entityMap":{}}	0	2020-03-24 20:50:13	2020-03-24 20:50:13
1470	299	Calcium release is increased	{"blocks":[{"key":"8khd0","text":"Calcium release is increased- This is not the correct answer. Calcium release is not affected by stretching of skeletal muscle because it depends on excitation and depolarization by a motor neuron.  ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":198,"style":"color-rgb(24,32,38)"},{"offset":0,"length":198,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":198,"style":"fontsize-14"},{"offset":0,"length":198,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:50:13	2020-03-24 20:50:13
1471	300	A	{"blocks":[{"key":"8e4ou","text":"A- This is not the correct answer. Point A demonstrates that zero force is produced by contraction associated with maximal compression of the sarcomeres, high afterload.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:50:34	2020-03-24 20:50:34
1472	300	B	{"blocks":[{"key":"13q6o","text":"B- This is the correct answer. The normal resting muscle length of any muscle is the point on the graph where active tension is maximal. Notice that it corresponds to the point where passive tension is minimal","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6urak","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"d8u5n","text":"TAKEAWAY – The normal resting length of a muscle is that muscle length where the active tension is maximal, and the passive tension is minimal. This is the point at which the muscle’s sarcomeres are arranged with optimal overlap of actin and myosin filaments prior to contraction.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3hbrh","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-03-24 20:50:34	2020-03-24 20:50:34
1473	300	C	{"blocks":[{"key":"29kcd","text":"C- This is not the correct answer. Point C demonstrates that zero force is produced by contraction associated with maximal stretching of the sarcomeres, high preload. Also called the minimum isometric load.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6tjbe","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"fk0rc","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:50:34	2020-03-24 20:50:34
1474	303	Decreasing permeability of motor endplates to K+	{"blocks":[{"key":"c87kl","text":"Decreasing permeability of motor endplates to K+- This is not the correct answer. Muscle spasm is a high excitability state resulting from uncontrolled muscle contractions. Decreasing permeability of the motor endplates of skeletal muscles will have a depolarizing effect, thereby contributing to the high excitability state and muscle spasms.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-03-24 20:51:19	2020-03-24 20:51:19
